img,name,no-hover href,funding-status,university,level,subjects,open-to,country,closing-date
https://www.scholarshipsads.com/files/2024/04/shaanxi_uni_scholarships.png,Shaanxi Normal University Xian Belt and Road Scholarship 2024 in China,https://www.scholarshipsads.com/shaanxi-normal-university-xian-belt-and-road-scholarship-2024-in-china-/,Partially funded,Shaanxi Normal University,"Bachelor, Masters, PhD",All Subjects,International Students,China,4/30/2024
https://www.scholarshipsads.com/files/Featured%20Images/Australia/unsw%20graduate%20scholarships%202024.png,UNSW Graduate Scholarships 2024 in Australia,https://www.scholarshipsads.com/unsw-graduate-scholarships-2024-in-australia-fully-funded/,Partially funded,University of New South Wales,"Masters, PhD",All Subjects,International Students,Australia,4/26/2024
https://www.scholarshipsads.com/files/Featured%20Images/UK/UCL%20Global%20Masters%20Scholarship%202024.png,"UCL Global Masters Scholarship 2024-2025 in UK (Partially funded up to £15,000)",https://www.scholarshipsads.com/ucl-global-masters-scholarship-2024-2025-in-uk-partial-funding/,Partially funded,University College London,Masters,All Subjects,International Students,UK,5/7/2024
https://www.scholarshipsads.com/files/Featured%20Images/China/westlake%20uni%20summer%20camp%20scholarship%202024.png,Westlake University International Summer Camp Scholarship 2024 in China (Fully Funded),https://www.scholarshipsads.com/westlake-university-international-summer-camp-scholarship-2024-in-china/,Fully Funded,Westlake University,Undergraduate,"Biology, Life Sciences",International Students,China,5/5/2024
https://www.scholarshipsads.com/files/Featured%20Images/USA/fulbright%20romania%20scholarships%202024.png,Fulbright Romania Student Award 2025/2026 (Fully Funded),https://www.scholarshipsads.com/fulbright-romania-student-award-20252026-fully-funded/,Fully Funded,Romania Universities,"Masters, Research",All Subjects,International Students,USA,5/13/2024
https://www.scholarshipsads.com/files/Featured%20Images/Canada/cern%20civil%20society%20and%20public%20administration%20fellowships%202024.png,Toronto Metropolitan University CERC Fellowships in Canada (Fully Funded),https://www.scholarshipsads.com/cerc-civil-society-and-public-administration-program-fellowships-in-canada-fully-funded/,Fully Funded,Toronto Metropolitan University,Fellowship,"Civil Society Organizations, Public Administration",International Students,Canada,5/1/2024
https://www.scholarshipsads.com/files/2024/04/ODI_Fellowship_program_2024.png,Overseas Development Institute ODI Fellowships 2024-2026,https://www.scholarshipsads.com/odi-fellowships-scheme-2024-2026/,Paid,,Fellowship,"Economics, Statistics",International Students,"Pakistan, Ghana, Rwanda, Sri lanka, Fiji, Uzebkistan",4/30/2024
https://www.scholarshipsads.com/files/2024/04/swansea_uni_scholarships_2024.png,Swansea University Scholarships for International Students 2024/2025 in UK,https://www.scholarshipsads.com/swansea-university-scholarships-for-international-students-20242025-in-uk/,Partially funded,Swansea University,Postgraduate,All Subjects,International Students,UK,7/31/2024
https://www.scholarshipsads.com/files/2024/04/university_of_dundee_vice_chancellor_scholarship_2024.png,University of Dundee Vice Chancellor Scholarships January 2025 in Scotland UK,https://www.scholarshipsads.com/university-of-dundee-vice-chancellor-scholarships-january-2025-in-scotland-uk/,Partially funded,University of Dundee,"Postgraduate, Undergraduate",All Subjects,International Students,"UK, Scotland",12/13/2024
https://www.scholarshipsads.com/files/Featured%20Images/UK/uni_of_dundee_scholarships_2024.png,University of Dundee Scotland UK Scholarships 2024,https://www.scholarshipsads.com/university-of-dundee-scotland-uk-scholarships-2024/,Partially funded,University of Dundee,"Undergraduate, Postgraduate",All Subjects,"International Students, Domestic Students","UK, Scotland",7/31/2024
https://www.scholarshipsads.com/files/2024/04/yunnan_scholarships_2024.png,Yunnan University Scholarships 2024 in China,https://www.scholarshipsads.com/yunnan-university-scholarships-2024-in-china/,"Partially funded, Fully Funded",Yunnan University,"Bachelor, Masters, PhD",International Students,China,,4/30/2024
https://www.scholarshipsads.com/files/2024/04/Imperial_College_London_Deepmind_Scholarships_2024.png,Imperial College London DeepMind MSc Scholarships 2024 in UK (Fully Funded),https://www.scholarshipsads.com/imperial-college-london-deepmind-msc-scholarships-2024-in-uk-fully-funded/,Fully Funded,Imperial College London,Masters,"Artificial Intelligence, Machine Learning, Computing Science",International Students,UK,5/17/2024
https://www.scholarshipsads.com/files/2024/04/61cf0f94051f0fb3df7b03cdcc3f3db2googlebuilding44.jpg,Google PhD Fellowship 2024 - Fully Funded,https://www.scholarshipsads.com/google-phd-fellowship-2024-fully-funded/,Fully Funded,USA Universities,PhD,"Computer Science, Computer Engineering, Computer Software and Technology",International Students,USA,5/8/2024
https://www.scholarshipsads.com/files/Featured%20Images/south_korea/sejong%20University%20Graduate%20Scholarships%202024.png,Sejong University Graduate Scholarships in South Korea 2024,https://www.scholarshipsads.com/sejong-university-graduate-scholarships-in-south-korea-2024-/,Partially funded,Sejong University,"Masters, PhD",International Students,South Korea,,5/9/2024
https://www.scholarshipsads.com/files/Featured%20Images/France/merieux_foundatin_ird_phd_scholarship_2024.png,Merieux Foundation - IRD Joint PhD Scholarship 2024,https://www.scholarshipsads.com/merieux-foundation-ird-joint-phd-scholarship-2024-/,Partially funded,France Universities,PhD,International Students,France,,4/30/2024
https://www.scholarshipsads.com/files/Featured%20Images/USA/university_of_pittsburgh_scholarships_2025_boren.png,University of Pittsburgh Boren Scholarships Fall/Spring/Summer 2025-2026,https://www.scholarshipsads.com/university-of-pittsburgh-boren-scholarships-fallspringsummer-2025-2026/,Partially funded,University of Pittsburgh,Undergraduate,Domestic Students,USA,,1/29/2025
https://www.scholarshipsads.com/files/2024/04/Atomic_energy_scholarships_china_2024.png,University of Science and Technology of China Atomic Energy Masters & PhD Scholarships 2024,https://www.scholarshipsads.com/university-of-science-and-technology-of-china-atomic-energy-masters-phd-scholarships-2024/,Fully Funded,University of Science and Technology of China,Masters,"Physics, Nuclear Engineering, Mechanics, Chemical Engineering",International Students,China,4/30/2024
https://www.scholarshipsads.com/files/Featured%20Images/italy/bocconi_uni_scholarships.png,Bocconi University Scholarships 2024 in Italy,https://www.scholarshipsads.com/bocconi-university-scholarships-2024-in-italy/,Tuition fee,Bocconi University,"Undergraduate, Masters",All Subjects,International Students,Italy,4/24/2024
https://www.scholarshipsads.com/files/Featured%20Images/Germany/einstein_forum_fellowships_2025.png,Einstein Forum Fellowships 2025 in Germany,https://www.scholarshipsads.com/einstein-forum-fellowships-2025-in-germany/,Partially funded,Germany Universities,Fellowship,"Social Sciences, Natural Sciences, Humanities",International Students,Germany,6/1/2024
https://www.scholarshipsads.com/files/Featured%20Images/Australia/uni_of_sydney_rtp_scholarship_2024.png,University of Sydney Australian Government RTP Scholarships 2024/2025,https://www.scholarshipsads.com/university-of-sydney-australian-government-rtp-scholarships-20242025/,Fully Funded,University of Sydney,Postgraduate,All Subjects,International Students,Australia,12/17/2024
https://www.scholarshipsads.com/files/Featured%20Images/south_africa/unicaf_scholarships_2024.png,"UNICAF Scholarships 2024/2025 (for BS, MS and PhD)",https://www.scholarshipsads.com/unicaf-scholarships-20242025-for-bs-ms-and-phd/,Partially funded,"UK Universities, USA Universities, Africa Universities","Bachelor, Masters, PhD",International Students,"UK, USA, Africa, Europe",,
https://www.scholarshipsads.com/files/Featured%20Images/spain/masters_scholarships_barcelona_economics_2024.jpg,"Barcelona Graduate School of Economics Scholarships 2024, Spain.",https://www.scholarshipsads.com/barcelona-graduate-school-of-economics-scholarships-2024-spain/,Full tuition fee,Barcelona Graduate School of Economics,Masters,"Economics, Data Science","International Students, Domestic Students",Spain,7/9/2024
https://www.scholarshipsads.com/files/Featured%20Images/Germany/friedrich_ebert_stiftung.png,Friedrich Ebert Foundation Scholarships 2024/2025 in Germany (Fully Funded),https://www.scholarshipsads.com/friedrich-ebert-foundation-scholarships-20242025-in-germany-fully-funded/,Fully Funded,Germany Universities,"Bachelor, Masters, PhD",All Subjects,International Students,Germany,
https://www.scholarshipsads.com/files/2024/04/GSE_SPAIN_SCHOLARSHIPS_2024.png,Barcelona GSE Spain Scholarship 2024,https://www.scholarshipsads.com/barcelona-gse-spain-scholarship-2024/,Fully Funded,Barcelona Graduate School of Economics,Masters,"Economics, Finance, Civil Engineering, Mathematics, Data Science, Business Administration",International Students,Spain,6/2/2024
https://www.scholarshipsads.com/files/2024/04/825_585_472.jpg,International Space University France Full Tuition Scholarship 2025,https://www.scholarshipsads.com/international-space-university-france-full-tuition-scholarship-2025/,"Fully Funded, Partially funded",International Space University,Masters,Space sciences,International Students,France,4/30/2024
https://www.scholarshipsads.com/files/Featured%20Images/UK/anglia_ruskin_uni_scholarships_2024.png,Anglia Ruskin University International Merit Scholarships 2024 in UK,https://www.scholarshipsads.com/anglia-ruskin-university-international-merit-scholarships-2024-in-uk/,Partially funded,Anglia Ruskin University,"Bachelor, Masters, PhD",International Students,UK,,9/20/2024
https://www.scholarshipsads.com/files/Featured%20Images/USA/texas_tech_presidential_merit_scholarship_2024.png,Texas Tech University Presidential Merit Scholarship 2024 in USA,https://www.scholarshipsads.com/texas-tech-university-presidential-merit-scholarship-2024-in-usa/,Partially funded,Texas Tech University,Undergraduate,Domestic Students,USA,,5/1/2024
https://www.scholarshipsads.com/files/Featured%20Images/UK/university_of_east_anglia_scholarships_2024.png,University of East Anglia Ariadne Nicolaeff Postgraduate Scholarship 2024 in UK,https://www.scholarshipsads.com/university-of-east-anglia-ariadne-nicolaeff-postgraduate-scholarship-2024-in-uk/,Partially funded,University of East Anglia,Postgraduate,Literature,"International Students, Domestic Students",UK,
https://www.scholarshipsads.com/files/Featured%20Images/Australia/macquarie_uni_scholarships.png,Macquarie University Sydney Australia Graduate Research Scholarships 2024/2025,https://www.scholarshipsads.com/macquarie-university-sydney-australia-graduate-research-scholarships-20242025/,Partially funded,Macquarie University,"Bachelor, Masters, PhD",All Subjects,International Students,Australia,4/30/2024
https://www.scholarshipsads.com/files/Featured%20Images/UK/ucl_access_scholarship.png,UCL Access Opportunity Scholarship 2024 in UK (Fully Funded),https://www.scholarshipsads.com/ucl-access-opportunity-scholarship-2024-ukfully-funded/,Fully Funded,UCL London,Undergraduate,All Subjects,International Students,UK,5/17/2024
https://www.scholarshipsads.com/files/Featured%20Images/thailand/ait_japanese_government_scholarship_2024.png,AIT Japanese Government Scholarship 2024 in Thailand (Fully Funded),https://www.scholarshipsads.com/ait-japanese-government-scholarship-2024-in-thailand-fully-funded/,Fully Funded,Asian Institute of Technology,PhD,"Remote Sensing, Geographical Information System (GIS), Mechatronics, Machine Learning, Engineering, Technology",International Students,Thailand,4/28/2024
https://www.scholarshipsads.com/files/Featured%20Images/UK/ucl_global_undergraduate_scholarship_2024_in_the_uk.png,UCL Global Undergraduate Scholarship 2024 in the UK,https://www.scholarshipsads.com/ucl-global-undergraduate-scholarship-2024-in-the-uk/,Full tuition fee,University College London,Undergraduate,All Subjects,International Students,UK,4/22/2024
https://www.scholarshipsads.com/files/Featured%20Images/japan/joint_japan_world_bank_graduate_scholarship_program_2024-.png,Joint Japan World Bank Graduate Scholarship Program 2024.,https://www.scholarshipsads.com/joint-japan-world-bank-graduate-scholarship-program-2024-/,Fully Funded,"Japan Universities, USA Universities, Africa Universities",Masters,,International Students,"Japan, USA, Africa, Europe",5/26/2024
https://www.scholarshipsads.com/files/Featured%20Images/USA/boston_uni_scholarships_2024.png,Boston University Massachusetts USA Presidential Scholarships 2024/2025,https://www.scholarshipsads.com/boston-university-massachusetts-usa-presidential-scholarships-20242025/,Tuition fee,Boston University,Bachelor,All Subjects,"Domestic Students, International Students",USA,12/1/2024
https://www.scholarshipsads.com/files/Featured%20Images/New%20Zealand/victoria_university_of_wellington_tongarewa_international_scholarship_2024.png,Victoria University of Wellington Tongarewa International Scholarship 2024 in New Zealand,https://www.scholarshipsads.com/victoria-university-of-wellington-tongarewa-international-scholarship-2024-in-new-zealand/,Partially funded,Victoria University of Wellington,"Masters, Postgraduate",International Students,New Zealand,,8/1/2024
