name,domains/0,domains/1,web_pages/0,country,alpha_two_code,state-province,web_pages/1,web_pages/2,domains/2,web_pages/3,domains/3,domains/4,web_pages/4,web_pages/5,web_pages/6
Université Euro-Afrique,uea.edu.sn,,http://www.uea.edu.sn/,Senegal,SN,,,,,,,,,,
Université Gaston Berger Saint-Louis,ugb.sn,,http://www.ugb.sn/,Senegal,SN,,,,,,,,,,
Université du Sahel,unis.sn,,http://www.unis.sn/,Senegal,SN,,,,,,,,,,
Université de Thiès,univ-thies.sn,,http://www.univ-thies.sn/,Senegal,SN,,,,,,,,,,
Université de Ziguinchor,univ-zig.sn,,http://www.univ-zig.sn/,Senegal,SN,,,,,,,,,,
University of Fine Arts Belgrade,arts.bg.ac.rs,,http://www.arts.bg.ac.rs/,Serbia,RS,,,,,,,,,,
University of Belgrade,bg.ac.rs,,http://www.bg.ac.rs/,Serbia,RS,,,,,,,,,,
European University,eu.ac.rs,,http://www.eu.ac.rs/,Serbia,RS,,,,,,,,,,
University of Kragujevac,kg.ac.rs,,http://www.kg.ac.rs/,Serbia,RS,,,,,,,,,,
Megatrend University of Applied Sciences,megatrend-edu.net,megatrend.edu.rs,http://www.megatrend-edu.net/,Serbia,RS,,http://megatrend.edu.rs/,http://xz.edu.rs/,xz.edu.rs,,,,,,
Metropolitan University,metropolitan.edu.rs,,http://www.metropolitan.edu.rs/,Serbia,RS,,,,,,,,,,
University of Nis,ni.ac.rs,,http://www.ni.ac.rs/,Serbia,RS,,,,,,,,,,
Drzavni Univerzitet u Novom Pazaru,np.ac.rs,,http://www.np.ac.rs/,Serbia,RS,,,,,,,,,,
University of Priština,pr.ac.rs,,http://www.pr.ac.rs/,Serbia,RS,,,,,,,,,,
Privredna Akademija (Business Academy),privrednaakademija.edu.rs,,http://www.privrednaakademija.edu.rs/,Serbia,RS,,,,,,,,,,
Singidunum University,singidunum.edu.rs,,http://www.singidunum.edu.rs/,Serbia,RS,,,,,,,,,,
International University of Novi Pazar,uninp.edu.rs,,http://www.uninp.edu.rs/,Serbia,RS,,,,,,,,,,
University of Novi Sad,uns.ac.rs,,http://www.uns.ac.rs/,Serbia,RS,,,,,,,,,,
University of Seychelles,unisey.ac.sc,,http://www.unisey.ac.sc/,Seychelles,SC,,,,,,,,,,
University of Seychelles - American Institute of Medicine,usaim.edu,,http://www.usaim.edu/,Seychelles,SC,,,,,,,,,,
"Fourah Bay College, University of Sierra Leone",fbcusl.8k.com,,http://fbcusl.8k.com/,Sierra Leone,SL,,,,,,,,,,
LICCSAL Business College,liccsalsl.org,,http://www.liccsalsl.org/,Sierra Leone,SL,,,,,,,,,,
Njala University,nu-online.com,,http://www.nu-online.com/,Sierra Leone,SL,,,,,,,,,,
University of Sierra Leone,tusol.org,,http://www.tusol.org/,Sierra Leone,SL,,,,,,,,,,
Aventis School of Management,aventis.edu.sg,,https://www.aventis.edu.sg/,Singapore,SG,,,,,,,,,,
Nanyang Technological University,ntu.edu.sg,,https://www.ntu.edu.sg/,Singapore,SG,,,,,,,,,,
National University of Singapore,nus.edu,nus.edu.sg,https://www.nus.edu/,Singapore,SG,,https://www.nus.edu.sg/,,,,,,,,
yale-NUS,yale-nus.edu.sg,,https://www.yale-nus.edu.sg/,Singapore,SG,,,,,,,,,,
Singapore Institute of Management (SIM),sim.edu.sg,,https://www.sim.edu.sg/,Singapore,SG,,,,,,,,,,
Singapore Management University,smu.edu.sg,,https://www.smu.edu.sg/,Singapore,SG,,,,,,,,,,
Singapore Institute of Technology,singaporetech.edu.sg,,https://www.singaporetech.edu.sg/,Singapore,SG,,,,,,,,,,
Singapore University of Technology and Design,sutd.edu.sg,,https://www.sutd.edu.sg/,Singapore,SG,,,,,,,,,,
Singapore University of Social Sciences,suss.edu.sg,,https://www.suss.edu.sg/,Singapore,SG,,,,,,,,,,
University of the Arts Singapore,uas.edu.sg,,https://www.uas.edu.sg/,Singapore,SG,,,,,,,,,,
Taoist College Singapore,taoistcollege.org.sg,,https://www.taoistcollege.org.sg/,Singapore,SG,,,,,,,,,,
Institute of Technical Education,ite.edu.sg,,https://www.ite.edu.sg/,Singapore,SG,,,,,,,,,,
Temasek Polytechnic,tp.edu.sg,,https://www.tp.edu.sg/,Singapore,SG,,,,,,,,,,
Singapore Polytechnic,sp.edu.sg,,https://www.sp.edu.sg/,Singapore,SG,,,,,,,,,,
Ngee Ann Polytechnic,np.edu.sg,,https://www.np.edu.sg/,Singapore,SG,,,,,,,,,,
Nanyang Polytechnic,nyp.edu.sg,,https://www.nyp.edu.sg/,Singapore,SG,,,,,,,,,,
Republic Polytechnic,rp.edu.sg,,https://www.rp.edu.sg/,Singapore,SG,,,,,,,,,,
Police Academy in Bratislava,akademiapz.sk,,http://www.akademiapz.sk/,Slovakia,SK,,,,,,,,,,
Academy of Arts in Banská Bystrica,aku.sk,,http://www.aku.sk/,Slovakia,SK,,,,,,,,,,
Armed Forces Academy of General Milan Rastislav Štefánik,aos.sk,,http://www.aos.sk/,Slovakia,SK,,,,,,,,,,
Bratislava International School of Liberal Arts,bisla.sk,,http://www.bisla.sk/,Slovakia,SK,,,,,,,,,,
Technical Institute of Dubnica in Dubnica nad Váhom,dti.sk,,http://www.dti.sk/,Slovakia,SK,,,,,,,,,,
University of Economics in Bratislava,euba.sk,,http://www.euba.sk/,Slovakia,SK,,,,,,,,,,
International School of Management in Prešov,ismpo.sk,,http://www.ismpo.sk/,Slovakia,SK,,,,,,,,,,
Catholic University in Ruzomberok,ku.sk,,http://www.ku.sk/,Slovakia,SK,,,,,,,,,,
Slovak Medical University,szu.sk,,http://www.szu.sk/,Slovakia,SK,,,,,,,,,,
Janos Selye University,selyeuni.sk,,http://www.selyeuni.sk/,Slovakia,SK,,,,,,,,,,
University of Central Europe in Skalica,sevs.sk,,http://www.sevs.sk/,Slovakia,SK,,,,,,,,,,
Slovak University of Technology in Bratislava,stuba.sk,,http://www.stuba.sk/,Slovakia,SK,,,,,,,,,,
University of Alexandra Dubček in Trenčín,tnuni.sk,,http://www.tnuni.sk/,Slovakia,SK,,,,,,,,,,
University of Trnava,truni.sk,,http://www.truni.sk/,Slovakia,SK,,,,,,,,,,
Technical University in Kosice,tuke.sk,,http://www.tuke.sk/,Slovakia,SK,,,,,,,,,,
Technical University in Zvolen,tuzvo.sk,,http://www.tuzvo.sk/,Slovakia,SK,,,,,,,,,,
University of SS. Cyril and Methodius in Trnava,ucm.sk,,http://www.ucm.sk/,Slovakia,SK,,,,,,,,,,
University Konstantina Filozov in Nitra,ukf.sk,,http://www.ukf.sk/,Slovakia,SK,,,,,,,,,,
Matej Bel University in Banská Bystrica,umb.sk,,http://www.umb.sk/,Slovakia,SK,,,,,,,,,,
Slovak University of Agriculture in Nitra,uniag.sk,,http://www.uniag.sk/,Slovakia,SK,,,,,,,,,,
Comenius University in Bratislava,uniba.sk,,http://www.uniba.sk/,Slovakia,SK,,,,,,,,,,
Law University of Bratislava,uninova.sk,,http://www.uninova.sk/,Slovakia,SK,,,,,,,,,,
University of Presov,unipo.sk,,http://www.unipo.sk/,Slovakia,SK,,,,,,,,,,
University of Zilinska,uniza.sk,,http://www.uniza.sk/,Slovakia,SK,,,,,,,,,,
Pavol Jozef Safarik University in Kosice,upjs.sk,,http://www.upjs.sk/,Slovakia,SK,,,,,,,,,,
University of Veterinary Medicine in Kosice,uvm.sk,,http://www.uvm.sk/,Slovakia,SK,,,,,,,,,,
School of Management,vsm.sk,,http://www.vsm.sk/,Slovakia,SK,,,,,,,,,,
University of Performing Arts in Bratislava,vsmu.sk,,http://www.vsmu.sk/,Slovakia,SK,,,,,,,,,,
College in Sládkovičovo,vssladkovicovo.sk,,http://www.vssladkovicovo.sk/,Slovakia,SK,,,,,,,,,,
St. Elizabeth’s College of Health and Social Sciences in Bratislava,vssvalzbety.sk,,http://www.vssvalzbety.sk/,Slovakia,SK,,,,,,,,,,
Academy of Fine Arts and Design in Bratislava,vsvu.sk,,http://www.vsvu.sk/,Slovakia,SK,,,,,,,,,,
University of Nova Gorica,ung.si,,http://www.ung.si/,Slovenia,SI,,,,,,,,,,
University of Ljubljana,uni-lj.si,,http://www.uni-lj.si/,Slovenia,SI,,,,,,,,,,
University of Maribor,um.si,,http://www.um.si/,Slovenia,SI,,,,,,,,,,
University of Primorska,upr.si,,http://www.upr.si/,Slovenia,SI,,,,,,,,,,
Amoud University,amouduniversity.org,,http://www.amouduniversity.org/,Somalia,SO,,,,,,,,,,
Benadir University,benadiruniversity.net,,http://www.benadiruniversity.net/,Somalia,SO,,,,,,,,,,
Bosaso College,bosasocollege.com,,http://www.bosasocollege.com/,Somalia,SO,,,,,,,,,,
University of Burao,buraouniversity.com,,http://www.buraouniversity.com/,Somalia,SO,,,,,,,,,,
East Africa University Bosaso,eastafricauniversity.net,,http://www.eastafricauniversity.net/,Somalia,SO,,,,,,,,,,
East Somalia University,eastsomaliauniversity.com,,http://www.eastsomaliauniversity.com/,Somalia,SO,,,,,,,,,,
Eelo American University,eelouniversity.org,,http://www.eelouniversity.org/,Somalia,SO,,,,,,,,,,
Gollis University,gollisuniversity.com,,http://www.gollisuniversity.com/,Somalia,SO,,,,,,,,,,
University of Hargeisa,hargeisauniversity.net,,http://www.hargeisauniversity.net/,Somalia,SO,,,,,,,,,,
Hiiraan University,hiiraanuniversity.info,,http://www.hiiraanuniversity.info/,Somalia,SO,,,,,,,,,,
Maakhir University,maakhiruniversity.net,,http://maakhiruniversity.net/,Somalia,SO,,,,,,,,,,
Mogadishu University,mogadishuuniversity.com,,http://www.mogadishuuniversity.com/,Somalia,SO,,,,,,,,,,
Nugaal University,nugaaluniversity.com,,http://www.nugaaluniversity.com/,Somalia,SO,,,,,,,,,,
Puntland State University,puntlandstateuniversity.com,,http://www.puntlandstateuniversity.com/,Somalia,SO,,,,,,,,,,
Sanaag University of Science and Technology,sanaaguniversity.com,,http://www.sanaaguniversity.com/,Somalia,SO,,,,,,,,,,
Somaliland University of Technology,somtech.org,,http://www.somtech.org/,Somalia,SO,,,,,,,,,,
University of Somalia,universityofsomalia.net,,http://www.universityofsomalia.net/,Somalia,SO,,,,,,,,,,
Cape Peninsula University of Technology,cput.ac.za,,http://www.cput.ac.za/,South Africa,ZA,Western Cape Province,,,,,,,,,
Central University of Technology,cut.ac.za,,http://www.cut.ac.za/,South Africa,ZA,Free State Province,,,,,,,,,
Durban University of Technology,dut.ac.za,,http://www.dut.ac.za/,South Africa,ZA,KwaZulu-Natal,,,,,,,,,
Nelson Mandela University,mandela.ac.za,nmmu.ac.za,http://www.mandela.ac.za/,South Africa,ZA,Eastern Cape Province,http://www.nmmu.ac.za/,,,,,,,,
Rhodes University,ru.ac.za,,http://www.ru.ac.za/,South Africa,ZA,Eastern Cape Province,,,,,,,,,
University of Stellenbosch,sun.ac.za,,http://www.sun.ac.za/,South Africa,ZA,Western Cape Province,,,,,,,,,
Tshwane University of Technology,tut.ac.za,,http://www.tut.ac.za/,South Africa,ZA,Gauteng Province,,,,,,,,,
University of Cape Town,uct.ac.za,myuct.ac.za,http://www.uct.ac.za/,South Africa,ZA,Western Cape Province,,,,,,,,,
University of Fort Hare,ufh.ac.za,,http://www.ufh.ac.za/,South Africa,ZA,Eastern Cape Province,,,,,,,,,
University of Johannesburg,uj.ac.za,,http://www.uj.ac.za/,South Africa,ZA,Gauteng Province,,,,,,,,,
University of KwaZulu-Natal,ukzn.ac.za,,http://www.ukzn.ac.za/,South Africa,ZA,KwaZulu-Natal,,,,,,,,,
University of Limpopo,ul.ac.za,,http://www.ul.ac.za/,South Africa,ZA,Limpopo Province,,,,,,,,,
University of South Africa,unisa.ac.za,,http://www.unisa.ac.za/,South Africa,ZA,Gauteng Province,,,,,,,,,
University of Venda,univen.ac.za,,http://www.univen.ac.za/,South Africa,ZA,Limpopo Province,,,,,,,,,
North-West University,nwu.ac.za,uniwest.ac.za,http://www.nwu.ac.za/,South Africa,ZA,North West Province,http://www.uniwest.ac.za/,,,,,,,,
University of the Free State,uovs.ac.za,ufs.ac.za,http://www.uovs.ac.za/,South Africa,ZA,Free State Province,http://www.ufs.ac.za/,,,,,,,,
University of Pretoria,up.ac.za,,http://www.up.ac.za/,South Africa,ZA,Gauteng Province,,,,,,,,,
University of the Western Cape,uwc.ac.za,,http://www.uwc.ac.za/,South Africa,ZA,Western Cape Province,,,,,,,,,
University of Zululand,unizulu.ac.za,,http://www.unizulu.ac.za/,South Africa,ZA,KwaZulu-Natal,,,,,,,,,
Vaal University of Technology,vut.ac.za,,http://www.vut.ac.za/,South Africa,ZA,Gauteng Province,,,,,,,,,
University of Witwatersrand,wits.ac.za,,http://www.wits.ac.za/,South Africa,ZA,Gauteng Province,,,,,,,,,
Walter Sisulu University for Technology and Science,wsu.ac.za,,http://www.wsu.ac.za/,South Africa,ZA,Eastern Cape Province,,,,,,,,,
Monash Univerisity South Africa,msa.ac.za,,http://www.msa.ac.za/,South Africa,ZA,Gauteng Province,,,,,,,,,
Univerisity of Mpumalanga,ump.ac.za,,http://www.ump.ac.za/,South Africa,ZA,Mpumalanga Province,,,,,,,,,
Mangosuthu Univerisity of Technology,mut.ac.za,,http://www.mut.ac.za/,South Africa,ZA,KwaZulu-Natal,,,,,,,,,
Sefako Makgatho Health Sciences University,smu.ac.za,,http://www.smu.ac.za/,South Africa,ZA,Gauteng Province,,,,,,,,,
Sol Plaatje University,spu.ac.za,,http://www.spu.ac.za/,South Africa,ZA,Northern Cape Province,,,,,,,,,
American International School of Cape Town,aisct.org,,https://www.aisct.org/,South Africa,ZA,Western Cape Province,,,,,,,,,
University of Juba,juba.edu.sd,,http://www.juba.edu.sd/,South Sudan,SS,,,,,,,,,,
University of Northern Bahr El-Ghazal,unbeg.edu.sd,,http://www.unbeg.edu.sd/,South Sudan,SS,,,,,,,,,,
Barcelona Graduate School of Economics,barcelonagse.eu,,http://www.barcelonagse.eu/,Spain,ES,,,,,,,,,,
Bircham International University,bircham.edu,,http://www.bircham.edu/,Spain,ES,,,,,,,,,,
Universidad de San Pablo CEU,ceu.es,,http://www.ceu.es/,Spain,ES,,,,,,,,,,
Universidad de Deusto,deusto.es,,http://www.deusto.es/,Spain,ES,,,,,,,,,,
Universidad del País Vasco,ehu.es,ehu.eus,http://www.ehu.es/,Spain,ES,,,,,,,,,,
Escuela Superior de Gestion Comercial y Marketing (ESIC),esic.es,,http://www.esic.es/,Spain,ES,,,,,,,,,,
Global Business School Barcelona,global-business-school.org,,http://www.global-business-school.org/,Spain,ES,,,,,,,,,,
IE University,ie.edu,,http://www.ie.edu/,Spain,ES,,,,,,,,,,
International University of Southern Europe,iuse.edu.es,,http://www.iuse.edu.es/,Spain,ES,,,,,,,,,,
La Salle Universities - International Programmes,lasalleuniversities.net,,http://www.lasalleuniversities.net/,Spain,ES,,,,,,,,,,
Mondragon Univertsitatea,muni.es,mundragon.edu,http://www.muni.es/,Spain,ES,,,,,,,,,,
La Salle - Universitat Rámon Llull,salleurl.edu,,http://www.salleurl.edu/,Spain,ES,,,,,,,,,,
"Schiller International University, Madrid",schillermadrid.edu,,http://www.schillermadrid.edu/,Spain,ES,,,,,,,,,,
Universitat Autónoma de Barcelona,uab.es,,http://www.uab.es/,Spain,ES,,,,,,,,,,
Universidad de Alicante,ua.es,,http://www.ua.es/,Spain,ES,,,,,,,,,,
Universidad de Alcalá de Henares,uah.es,,http://www.uah.es/,Spain,ES,,,,,,,,,,
Universidad de Almería,ualm.es,,http://www.ualm.es/,Spain,ES,,,,,,,,,,
Universidad Autónoma de Madrid,uam.es,,http://www.uam.es/,Spain,ES,,,,,,,,,,
Universidad Alfonso X El Sabio,uax.es,,http://www.uax.es/,Spain,ES,,,,,,,,,,
Universitat de Barcelona,ub.es,,http://www.ub.es/,Spain,ES,,,,,,,,,,
Universidad de Burgos,ubu.es,,http://www.ubu.es/,Spain,ES,,,,,,,,,,
Universidad Carlos III de Madrid,uc3m.es,,http://www.uc3m.es/,Spain,ES,,,,,,,,,,
Universidad de Cádiz,uca.es,,http://www.uca.es/,Spain,ES,,,,,,,,,,
Universidad Católica San Antonio,ucam.edu,,http://www.ucam.edu/,Spain,ES,,,,,,,,,,
Universidad Católica de Ávila,ucavila.es,,http://www.ucavila.es/,Spain,ES,,,,,,,,,,
Universidad Cardenal Herrera-CEU,uchceu.es,,http://www.uchceu.es/,Spain,ES,,,,,,,,,,
Universidad de Castilla La Mancha,uclm.es,,http://www.uclm.es/,Spain,ES,,,,,,,,,,
Universidad Complutense de Madrid,ucm.es,,http://www.ucm.es/,Spain,ES,,,,,,,,,,
Universidad de Córdoba,uco.es,,http://www.uco.es/,Spain,ES,,,,,,,,,,
Universidad Católica de Valencia,ucv.es,,http://www.ucv.es/,Spain,ES,,,,,,,,,,
Universidad de La Coruña,udc.es,,http://www.udc.es/,Spain,ES,,,,,,,,,,
Universidad de Gerona,udg.es,,http://www.udg.es/,Spain,ES,,,,,,,,,,
Universitat de Lleida,udl.es,,http://www.udl.es/,Spain,ES,,,,,,,,,,
Universidad Europea de Madrid,uem.es,,http://www.uem.es/,Spain,ES,,,,,,,,,,
Universidad Francisco de Vitoria,ufv.es,,http://www.ufv.es/,Spain,ES,,,,,,,,,,
Universidad de Granada,ugr.es,,http://www.ugr.es/,Spain,ES,,,,,,,,,,
Universidad de Huelva,uhu.es,,http://www.uhu.es/,Spain,ES,,,,,,,,,,
Universidad Internacional de Andalucía,uia.es,,http://www.uia.es/,Spain,ES,,,,,,,,,,
Universitat de les Illes Balears,uib.es,,http://www.uib.es/,Spain,ES,,,,,,,,,,
Universitat Internacional de Catalunya,uic.es,,http://www.uic.es/,Spain,ES,,,,,,,,,,
Universidad Internacional Menéndez Pelayo,uimp.es,,http://www.uimp.es/,Spain,ES,,,,,,,,,,
Universidad de Jaén,ujaen.es,,http://www.ujaen.es/,Spain,ES,,,,,,,,,,
Universitat Jaume I de Castellón,uji.es,,http://www.uji.es/,Spain,ES,,,,,,,,,,
Universidad de La Laguna,ull.es,,http://www.ull.es/,Spain,ES,,,,,,,,,,
Universidad de Las Palmas de Gran Canaria,ulpgc.es,,http://www.ulpgc.es/,Spain,ES,,,,,,,,,,
Universidad de Málaga,uma.es,,http://www.uma.es/,Spain,ES,,,,,,,,,,
Universidad de Murcia,um.es,,http://www.um.es/,Spain,ES,,,,,,,,,,
Universidad Miguel Hernández de Elche,umh.es,,http://www.umh.es/,Spain,ES,,,,,,,,,,
Universidad Pública de Navarra,unavarra.es,,http://www.unavarra.es/,Spain,ES,,,,,,,,,,
Universidad de Navarra,unav.es,,http://www.unav.es/,Spain,ES,,,,,,,,,,
Universidad Nacional de Educación a Distancia,uned.es,,http://www.uned.es/,Spain,ES,,,,,,,,,,
Universidad de Extremadura,unex.es,,http://www.unex.es/,Spain,ES,,,,,,,,,,
"Universidad Internacional de Andalucía, Sede Antonio Machado de Baeza",uniaam.uia.es,,http://www.uniaam.uia.es/,Spain,ES,,,,,,,,,,
Universidad Loyola Andalucía,uloyola.es,,https://www.uloyola.es/,Spain,ES,,,,,,,,,,
Universidad Abierta Interactiva,uniactiva.com,,http://www.uniactiva.com/,Spain,ES,,,,,,,,,,
"Universidad Internacional de Andalucía, Sede La Rábida",uniara.uia.es,,http://www.uniara.uia.es/,Spain,ES,,,,,,,,,,
Universidad de Cantabria,unican.es,,http://www.unican.es/,Spain,ES,,,,,,,,,,
Universidad de León,unileon.es,,http://www.unileon.es/,Spain,ES,,,,,,,,,,
Universidad de Oviedo,uniovi.es,,http://www.uniovi.es/,Spain,ES,,,,,,,,,,
Universidad de La Rioja,unirioja.es,,http://www.unirioja.es/,Spain,ES,,,,,,,,,,
Iniciativa Universidad del Atlantico,universidadatlantico.org,,http://www.universidadatlantico.org/,Spain,ES,,,,,,,,,,
